CONTROL,OWNHERE,JWNHER
'679336013050','2','-9'
'679336823250','2','-9'
'679336823359','2','-9'
'679336900140','-6','-9'
'679357823151','2','-9'
'679358110144','-6','-9'
'679358520144','1','-9'
'679383710144','-6','-9'
'679389620149','2','-9'
'679515330248','1','-9'
'679515580248','2','-9'
'679572800140','2','-9'
'679583150149','-6','-9'
'679589870147','1','-9'
'679594900145','2','-9'
'679641770145','2','-9'
'679641930145','-6','-9'
'679687170149','1','-9'
'679687330149','1','-9'
'679687990140','2','-9'
'679733780143','1','-9'
'679751380145','2','-9'
'679751530145','2','-9'
'679788040146','-6','-9'
'679822890144','2','2'
'679848700147','2','-9'
'679880463057','2','-9'
'679880540144','1','-9'
'679926400148','-6','-9'
'679954150143','2','-9'
'679954560143','1','-9'
'679987670148','2','-9'
'680037780140','-6','-9'
'680045960148','1','2'
'680053280143','1','-9'
'680053510143','1','2'
'680053760243','2','-9'
'680086960141','-6','-9'
'680129730149','1','-9'
'680129990149','2','-9'
'680200620142','-6','-9'
'680206970140','2','-9'
'680258330144','-6','-9'
'680258403057','1','-9'
'680258580144','2','-9'
'680258813057','2','-9'
'680269560149','1','-9'
'680269710140','2','-9'
'680273320144','2','-9'
'680273570144','1','-9'
'680281720145','1','2'
'680281980145','1','-9'
'680321160149','2','-9'
'680379760144','-6','-9'
'680379760441','2','-9'
'680389080143','1','-9'
'680389560243','2','2'
'680410630149','1','2'
'680410880140','-6','-9'
'680452100149','2','-9'
'680452280149','2','2'
'680452690149','2','-9'
'680452840140','1','-9'
'680493970147','2','-9'
'680548720145','2','-9'
'680550990145','2','-9'
'680558710145','2','-9'
'680579863052','-6','-9'
'680583253056','-6','-9'
'680583663056','2','-9'
'680594690248','2','-9'
'680597260144','-6','-9'
'680622320240','2','-9'
'680638310144','-6','-9'
'680638560144','2','-9'
'680670203051','-6','-9'
'680730160144','2','-9'
'680730570144','2','-9'
'680778330148','-6','-9'
'680778580148','1','-9'
'680822000147','1','-9'
'680828080140','1','-9'
'680846520145','-6','-9'
'680848160141','1','-9'
'680890140147','2','-9'
'680890550147','1','-9'
'680895920141','2','-9'
'680939720142','2','-9'
'680941130149','2','-9'
'680941390149','1','-9'
'680941790140','-6','-9'
'680941950140','-6','-9'
'680954400149','2','-9'
'680987760342','2','-9'
'681045980145','1','2'
'681052780143','-6','-9'
'681053120140','2','-9'
'681086160147','-6','-9'
'681129750146','-6','-9'
'681141430142','-6','-9'
'681141840142','1','-9'
'681150860142','2','-9'
'681150940142','2','-9'
'681185450147','2','-9'
'681185780147','2','-9'
'681185940147','1','-9'
'681206170146','1','-9'
'681206330146','1','-9'
'681258023151','2','-9'
'681258190141','2','-9'
'681258350141','1','-9'
'681258423054','2','-9'
'681258833054','1','-9'
'681267730147','2','-9'
'681269170146','1','-9'
'681269330146','-6','-9'
'681269580146','1','-9'
'681273180141','1','-9'
'681281740142','2','-9'
'681281900142','1','-9'
'681336613053','-6','-9'
'681357783054','-6','-9'
'681379780141','2','-9'
'681379940141','2','-9'
'681384760146','1','-9'
'681389000140','2','-9'
'681486510244','-6','-9'
'681493730144','1','-9'
'681500190145','2','-9'
'681500350145','2','2'
'681515770142','1','-9'
'681517090145','-6','-9'
'681550023052','2','-9'
'681579633058','-6','-9'
'681583273053','2','-9'
'681611910147','-6','-9'
'681638330141','-6','-9'
'681638580141','-6','-9'
'681657940148','1','-9'
'681730340141','2','-9'
'681730590141','-6','-9'
'681788480140','-6','-9'
'681822190244','2','-9'
'681873250148','-6','-9'
'681880730147','1','-9'
'681890160144','1','2'
'681890320144','1','-9'
'681890980244','1','-9'
'681941150146','1','-9'
'681941310146','1','-9'
'681963170143','2','-9'
'681963330143','1','-9'
'681963580143','2','-9'
'682015400147','1','-9'
'682029250149','-6','-9'
'682029810140','-6','-9'
'682052550149','2','-9'
'682103700143','1','-9'
'682141200148','2','-9'
'682141610148','2','-9'
'682142940149','2','-9'
'682150300148','2','-9'
'682185470144','1','-9'
'682206350143','1','-9'
'682206750243','2','-9'
'682238760149','1','-9'
'682242750342','2','2'
'682258853051','2','2'
'682269190143','-6','-9'
'682281360148','-6','-9'
'682336073059','2','-9'
'682336143050','2','-9'
'682336223050','1','-9'
'682336470149','2','-9'
'682336553050','2','-9'
'682336633050','1','-9'
'682346720144','2','-9'
'682408570143','2','-9'
'682452630143','2','-9'
'682493910141','1','-9'
'682497010241','-6','-9'
'682497820144','1','-9'
'682500600142','1','-9'
'682532120142','2','-9'
'682532380142','2','-9'
'682532530142','-6','-9'
'682550110148','2','2'
'682550370148','1','-9'
'682572450149','-6','-9'
'682572860149','1','-9'
'682583043059','2','-9'
'682583603050','-6','-9'
'682597050147','2','-9'
'682611770144','-6','-9'
'682622360343','2','-9'
'682657700145','1','-9'
'682687790149','2','-9'
'682687950149','1','-9'
'682788660146','1','-9'
'682790750147','1','-9'
'682790910147','2','-9'
'682822040141','2','-9'
'682850110143','2','-9'
'682850770243','-6','-9'
'682880750441','2','2'
'682880910144','2','-9'
'682890340141','-6','-9'
'682895300144','1','-9'
'682939510145','2','-9'
'682954850143','2','-9'
'682963190140','2','-9'
'682963500140','1','-9'
'682963500249','1','-9'
'682987470148','2','-9'
'682987880148','2','-9'
'683015420144','1','-9'
'683052980246','1','-9'
'683053090143','-6','-9'
'683086100141','-6','-9'
'683086360141','-6','-9'
'683103720140','-6','-9'
'683129790140','-6','-9'
'683150240145','2','-9'
'683169240149','-6','-9'
'683185720141','2','-9'
'683185980141','2','-9'
'683206110140','2','-9'
'683250790144','2','-9'
'683250950144','2','-9'
'683258213057','2','-9'
'683258623057','-6','-9'
'683294110143','1','-9'
'683294520143','1','-9'
'683321380140','2','-9'
'683336490146','2','-9'
'683346410141','2','-9'
'683346820141','2','2'
'683357323057','2','-9'
'683357573057','2','-9'
'683379240144','2','-9'
'683408010149','2','-9'
'683408180140','2','-9'
'683408260140','2','-9'
'683408260249','2','-9'
'683410030149','1','-9'
'683452320140','1','-9'
'683452570140','1','-9'
'683493370147','-6','-9'
'683493520147','-6','-9'
'683497430141','-6','-9'
'683500060148','2','-9'
'683512960140','1','-9'
'683515560145','-6','-9'
'683550130145','2','-9'
'683550540145','-6','-9'
'683572470146','1','-9'
'683572880146','2','-9'
'683579263052','-6','-9'
'683583063056','1','2'
'683657720142','-6','-9'
'683657980142','2','-9'
'683670740141','-6','-9'
'683671090148','1','-9'
'683687710146','1','-9'
'683751760142','-6','-9'
'683751920142','2','-9'
'683788270143','1','-9'
'683788680143','1','-9'
'683790770144','2','-9'
'683790930144','2','-9'
'683818770148','-6','-9'
'683818930148','-6','-9'
'683822060247','2','-9'
'683828440143','-6','-9'
'683828850143','1','-9'
'683850130140','2','-9'
'683850390140','1','-9'
'683873290142','1','2'
'683873600142','1','-9'
'683880930141','-6','-9'
'683910660149','1','-9'
'683910810140','2','-9'
'683927980143','-6','-9'
'683932340148','2','-9'
'683941500140','-6','-9'
'683944390143','-6','-9'
'683954620149','-6','-9'
'683954870140','2','-9'
'683987490145','2','-9'
'684003740147','2','-9'
'684003900147','2','-9'
'684045530145','2','2'
'684052590143','2','-9'
'684053010140','1','-9'
'684067360147','2','-9'
'684067510147','2','-9'
'684089410147','-6','-9'
'684089820147','-6','-9'
'684103180146','1','-9'
'684103340146','2','-9'
'684129150146','-6','-9'
'684141240142','-6','-9'
'684141650142','-6','-9'
'684167480140','-6','-9'
'684167890140','2','-9'
'684169260146','2','-9'
'684169670146','1','-9'
'684185340147','2','-9'
'684185410247','-6','-9'
'684185670147','2','-9'
'684194950148','1','-9'
'684196140147','-6','-9'
'684196550147','2','-9'
'684248700148','2','-9'
'684248960148','1','-9'
'684250710141','2','-9'
'684250970141','2','-9'
'684258233054','-6','-9'
'684261960143','-6','-9'
'684294540140','-6','-9'
'684346100147','2','-9'
'684346360147','2','-9'
'684356160142','-6','-9'
'684356320142','2','-9'
'684379670141','1','-9'
'684408030146','2','-9'
'684437970148','-6','-9'
'684443590242','2','-9'
'684477920146','2','-9'
'684483950147','1','-9'
'684489843053','-6','-9'
'684497610147','-6','-9'
'684558540142','-6','-9'
'684572800143','-6','-9'
'684579920148','-6','-9'
'684594740148','2','2'
'684594900148','2','-9'
'684622140149','2','-9'
'684622300149','2','-9'
'684622550149','-6','-9'
'684622700140','2','-9'
'684622960140','1','-9'
'684641930148','1','-9'
'684671010145','1','-9'
'684733780146','1','-9'
'684733940146','2','-9'
'684746430148','2','-9'
'684746920148','2','-9'
'684751120148','2','-9'
'684751530148','2','-9'
'684788290140','2','-9'
'684788290249','2','2'
'684790950141','2','-9'
'684791863053','1','-9'
'684794053051','2','-9'
'684794203151','2','-9'
'684794780141','2','-9'
'684794940141','1','-9'
'684795693055','2','-9'
'684796843056','2','-9'
'684809020145','1','-9'
'684828210149','-6','-9'
'684828460140','1','-9'
'684828620149','-6','-9'
'684828910144','2','-9'
'684857980148','1','-9'
'684860590341','2','-9'
'684927180149','-6','-9'
'684932510145','2','-9'
'684944560140','1','-9'
'684954310146','2','-9'
'684987410142','2','-9'
'684987820142','2','-9'
'685003520241','-6','-9'
'685029220149','-6','-9'
'685029470140','2','-9'
'685029630149','1','-9'
'685045970142','1','-9'
'685052930140','1','-9'
'685067790144','2','-9'
'685067950144','2','2'
'685086150144','2','-9'
'685086310144','2','-9'
'685086560144','2','-9'
'685089040141','2','2'
'685103770143','1','-9'
'685121110142','1','-9'
'685121370142','2','-9'
'685167820146','1','-9'
'685174063057','2','-9'
'685174790147','2','2'
'685174950147','1','-9'
'685194320242','1','2'
'685226720143','2','-9'
'685229260145','1','-9'
'685257940146','2','-9'
'685261990149','1','-9'
'685267720144','2','-9'
'685269160143','2','-9'
'685269320143','2','2'
'685269570143','1','-9'
'685282130141','2','2'
'685282390141','1','-9'
'685294320146','1','2'
'685302120149','2','-9'
'685302380149','-6','-9'
'685303510145','2','-9'
'685319120149','2','-9'
'685319530149','1','-9'
'685319780140','1','-9'
'685319780249','2','-9'
'685319940140','-6','-9'
'685321170143','-6','-9'
'685321330143','2','-9'
'685349380145','-6','-9'
'685358700144','-6','-9'
'685379370147','2','-9'
'685379520147','1','-9'
'685389490149','2','-9'
'685389720149','2','2'
'685389980149','1','-9'
'685407750144','2','-9'
'685407910144','1','-9'
'685408130143','2','-9'
'685410640143','1','-9'
'685423370145','1','-9'
'685423520145','2','-9'
'685434560148','-6','-9'
'685452110143','2','2'
'685468390143','-6','-9'
'685489390146','1','-9'
'685489463059','2','-9'
'685489540146','2','-9'
'685489790246','2','-9'
'685494430147','-6','-9'
'685494590346','2','-9'
'685494820149','2','-9'
'685497480144','-6','-9'
'685502280146','-6','-9'
'685515920248','-6','-9'
'685530520148','2','-9'
'685532190142','2','-9'
'685532350142','2','-9'
'685532500142','1','-9'
'685532910242','1','-9'
'685553980140','2','-9'
'685558570148','2','-9'
'685583180346','1','-9'
'685591070148','-6','-9'
'685600550149','2','-9'
'685600700140','2','-9'
'685600960140','2','-9'
'685600960249','-6','-9'
'685655930149','1','-9'
'685687920149','-6','-9'
'685730930145','2','-9'
'685791150146','1','-9'
'685791310146','1','-9'
'685791483059','-6','-9'
'685794083057','2','-9'
'685795463052','2','-9'
'685795873052','1','-9'
'685796130149','1','-9'
'685796540149','1','-9'
'685796790140','2','-9'
'685796950140','1','-9'
'685806160245','1','-9'
'685809760146','2','-9'
'685809920146','2','-9'
'685850340143','-6','-9'
'685889590148','2','-9'
'685890150141','1','-9'
'685890560141','-6','-9'
'685897213051','2','-9'
'685897623051','2','-9'
'685926010147','2','-9'
'685926590247','2','2'
'685927770146','2','-9'
'685941300143','1','-9'
'685941550143','1','-9'
'685944590146','1','-9'
'686029320146','1','-9'
'686029650146','-6','-9'
'686037150140','-6','-9'
'686045330148','2','-9'
'686051740147','-6','-9'
'686051900147','1','-9'
'686052130146','2','-9'
'686052390146','1','-9'
'686052540146','1','-9'
'686103540149','-6','-9'
'686103790140','-6','-9'
'686129920140','2','-9'
'686155300245','1','-9'
'686168180143','1','-9'
'686168340143','2','-9'
'686169210149','-6','-9'
'686169460140','1','-9'
'686169620149','2','-9'
'686169870140','1','2'
'686174083054','-6','-9'
'686196300146','1','-9'
'686202380149','2','-9'
'686204100149','2','-9'
'686204760140','2','-9'
'686206180140','-6','-9'
'686226340149','2','-9'
'686226740140','-6','-9'
'686229280142','2','-9'
'686243730141','2','-9'
'686250920144','-6','-9'
'686257700143','2','-9'
'686257960143','1','-9'
'686261130141','2','-9'
'686261910146','-6','-9'
'686269180140','1','-9'
'686269340140','1','-9'
'686303120142','2','-9'
'686319140146','-6','-9'
'686319550146','2','-9'
'686349300142','2','-9'
'686349550142','2','-9'
'686358720141','2','-9'
'686359740146','-6','-9'
'686375740144','1','-9'
'686379540144','2','-9'
'686389410146','2','-9'
'686389740146','1','-9'
'686389900146','-6','-9'
'686391253055','1','-9'
'686391663055','1','-9'
'686396780147','2','-9'
'686396940147','1','-9'
'686408150140','2','-9'
'686410250140','2','-9'
'686423130142','1','-9'
'686430760141','1','-9'
'686452620140','-6','-9'
'686468150140','-6','-9'
'686468310140','-6','-9'
'686468560140','-6','-9'
'686477710149','2','-9'
'686489150143','1','-9'
'686489310143','2','-9'
'686493590147','-6','-9'
'686497810141','-6','-9'
'686530130145','1','-9'
'686530540145','2','-9'
'686548190145','1','-9'
'686548350145','2','-9'
'686553590146','-6','-9'
'686574730143','1','-9'
'686577960147','1','-9'
'686583920146','-6','-9'
'686591090145','2','-9'
'686600160146','2','-9'
'686600320146','1','-9'
'686611920141','1','-9'
'686618780147','2','-9'
'686618940147','1','-9'
'686649720147','2','-9'
'686653370141','2','-9'
'686655950146','-6','-9'
'686656930142','1','-9'
'686657790142','2','-9'
'686657950142','1','-9'
'686673990148','2','-9'
'686717970145','2','-9'
'686730350244','2','-9'
'686730790142','2','-9'
'686730950142','2','-9'
'686733730149','-6','-9'
'686733990149','2','-9'
'686755550149','-6','-9'
'686757970147','2','-9'
'686763110140','-6','-9'
'686763370140','1','-9'
'686775310245','1','-9'
'686791990243','-6','-9'
'686792720144','-6','-9'
'686794003054','1','-9'
'686794730144','-6','-9'
'686839570143','-6','-9'
'686846140245','1','-9'
'686850100140','1','-9'
'686850360140','1','-9'
'686850510140','1','-9'
'686879160145','1','-9'
'686897083057','1','-9'
'686910880140','1','-9'
'686922980146','1','2'
'686927950143','-6','-9'
'686932310148','2','-9'
'686935710147','2','2'
'686935970147','1','-9'
'686939190142','-6','-9'
'686944100143','-6','-9'
'686951970244','2','-9'
'686962340145','2','-9'
'686987790145','2','-9'
'687002180147','1','-9'
'687002340147','2','-9'
'687003490146','-6','-9'
'687003800146','2','-9'
'687011900148','2','-9'
'687029260143','-6','-9'
'687029720142','1','-9'
'687081350147','2','-9'
'687081500147','2','-9'
'687091960144','1','-9'
'687099780147','-6','-9'
'687103150146','2','-9'
'687103310146','1','-9'
'687107120140','-6','-9'
'687107530140','2','-9'
'687107530249','2','2'
'687121090144','-6','-9'
'687144170143','2','-9'
'687167450140','-6','-9'
'687168100140','1','2'
'687168510140','-6','-9'
'687185710247','-6','-9'
'687196570143','-6','-9'
'687204380146','2','2'
'687238930143','1','-9'
'687240790140','2','-9'
'687243170143','2','-9'
'687243190147','2','-9'
'687251780148','2','-9'
'687257160149','1','-9'
'687257320149','-6','-9'
'687257720140','-6','-9'
'687276700147','2','-9'
'687276960147','-6','-9'
'687302320143','-6','-9'
'687305900145','2','-9'
'687316950143','2','-9'
'687328970344','2','-9'
'687333350244','2','-9'
'687346250147','2','-9'
'687356390142','2','-9'
