Date,U.S. No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),East Coast (PADD 1) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New England (PADD 1A) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Connecticut No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Maine No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Massachusetts No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New Hampshire No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Rhode Island No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Vermont No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Central Atlantic (PADD 1B) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Delaware No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),District of Columbia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Maryland No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New Jersey No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New York No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Pennsylvania No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Lower Atlantic (PADD 1C) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Florida No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Georgia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),North Carolina No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),South Carolina No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Virginia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),West Virginia No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Midwest (PADD 2) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Illinois No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Indiana No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Iowa No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Kansas No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Kentucky No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Michigan No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Minnesota No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Missouri No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Nebraska No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),North Dakota No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Ohio No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Oklahoma No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),South Dakota No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Tennessee No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Wisconsin No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Gulf Coast (PADD 3) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Alabama No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Arkansas No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Louisiana No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Mississippi No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),New Mexico No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Texas No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Rocky Mountain (PADD 4) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Colorado No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Idaho No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Montana No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Utah No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Wyoming No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),West Coast (PADD 5) No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Alaska No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Arizona No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),California No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Hawaii No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Nevada No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Oregon No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day),Washington No. 2 Fuel Oil All Sales/Deliveries by Prime Supplier (Thousand Gallons per Day)
Jan-1983,65251.4,45518.8,12147.6,1605.2,1126.7,7117.5,682.6,1333.5,282.1,27669.2,707.3,276,1984.2,11176.9,8411.4,5113.3,5702,845.4,434.5,1572.2,572.2,2008.4,269.3,13309.1,1210.3,1618,685.7,1307.3,581.7,1449.5,1476.6,487.4,245.1,358.8,1426.1,453.1,233,288.1,1488.3,,99.6,63.4,280.2,91.2,,3210,440.3,105.2,104.5,34.4,126.3,69.9,,187.6,,807.9,,21.7,340.6,808.4
Feb-1983,63848,46811.3,13031.3,1921.4,1094.9,7446.9,655,1637.3,275.7,28276.6,715.3,304.1,2147.1,10834.1,8811.8,5464.3,5503.5,835.5,412.7,1445.1,503.4,2107.4,199.4,11515.3,1014.1,1338.5,578.8,746.6,502.2,1556.9,1124.3,398.3,286.2,332.7,1244.4,738.9,232.1,264.5,1156.9,3796,84.3,142.2,242.4,97.8,30.9,3198.5,,112.9,108.4,25.3,141.6,,,169.6,9.8,213.1,,26.8,268,595.3
Mar-1983,62375.4,39744.5,9983,1712.2,861.9,5537,609,1024.8,238.1,24013.9,721.8,224.3,2050.4,8031.8,8531.4,4454.3,5747.5,839.3,606.6,1470.9,517.3,2089.8,223.6,17420.3,1935.8,2521.9,1036.8,1629.4,557.6,1568.1,1809.5,699.9,537.3,719.6,1217.9,762.7,368.5,394.4,1661.1,,98.1,166.6,474.1,269.8,,1771,673.6,244.6,143.7,86.5,134.5,64.4,,177.7,11.7,619.4,,21.2,254.5,623.5
Apr-1983,53049,32558.4,8638.2,2002,842.4,4306.7,424.8,857.5,204.9,18600.3,745.6,195.7,1542.4,5078.8,7034,4003.8,5319.8,726,652.8,1443.4,502.8,1738.3,256.5,15525.2,1953.9,2240.1,1030.7,991.9,459.8,1377.5,1428.2,654.1,621.7,500.6,1453.3,655.7,314.1,378.4,1465.1,2742.1,99,73.6,245.7,159.7,28.2,2135.9,,236.5,160.7,112.4,138.4,,,174.5,12.3,432.9,,20.8,282.5,583.2
May-1983,36302.8,17209.2,4012.3,728.4,611.4,1789.7,419.1,352.3,111.4,9408.4,349.1,70.5,821.2,2913.6,2486.2,2767.8,3788.5,626.5,467.9,912.9,441,1162.6,177.6,13763.2,1336,1283.1,985.4,1304.2,480.9,1406.6,1646.6,599.1,596.8,629.4,991.3,726.7,349.9,362.2,1065.1,3169.3,122,74.1,130.2,220.3,50.5,2572.2,,253.6,130.3,110.6,145.1,,,133.2,9.1,,,19.5,246.4,501.5
Jun-1983,40598.8,18294.7,3213.1,755.9,287.8,1435.1,255.1,392.6,86.7,10813.9,716.9,60.2,763.5,3567.4,3125.9,2580.1,4267.7,717.5,539.5,1241,518.6,1062.9,188.1,14600.7,1642.4,1537.7,907.3,1113.9,597,1500.5,1464.3,776.2,548.8,509.2,1265.3,728.4,325.7,438,1245.9,5671.9,340.1,120,592.1,174.1,61,4384.6,,315.7,132,137.1,166.1,,,168.5,7.8,307.5,,16,235.9,451.9
Jul-1983,35802.6,15425.4,3303.9,,395,1047.5,232.2,357.7,74.2,7993.4,694.3,92,787.6,2576.2,1556.8,2286.5,4128,706.8,531.3,1264.4,451.8,990.5,183.3,13545.9,1500.5,1092.3,831.4,1102.3,558.7,1203.1,1408,881.7,861.3,450.3,972.7,830.8,388.8,413.8,1050.3,4818,269.8,202.3,750.4,132.8,53.7,3409,,376.9,158,136.8,200.2,,,144.4,22.6,32,,14,211.2,407.7
Aug-1983,41119.8,18253.1,3305.8,724.3,482,1235.2,341.1,412.2,110.9,9930.8,502.3,97.2,1069.3,3059.5,2240.1,2962.5,5016.5,678.5,592,1525.1,528.8,1454.8,237.4,14740.8,1325.8,1208.4,890.5,1279.7,607,1271.5,1733.9,933.8,925.3,624.2,1330,566.7,413.9,473.5,1156.6,5660.7,388,142.1,1511.3,200.2,53,3366.1,,436.1,190.5,210.9,249.4,,,167.4,24.3,90.1,,69.3,263.9,407.2
Sep-1983,38150.2,17177.7,3676.3,476.6,1007.8,1449.9,366.4,270.6,104.9,9104,593.5,163.1,1104.2,2378.6,2076,2788.5,4397.4,683,453.4,1413.7,524.3,1059.4,263.6,14285.6,1588,1281.4,1095.8,845.6,529.6,1387.7,1983.7,813.9,507.4,540.2,1426.8,343.2,382.8,412.8,1146.8,3809.5,428.6,156.1,148.2,129.9,47.8,2898.8,,370.2,234,172.3,320.5,,,215.9,27,273.3,,16.2,258.5,595.8
Oct-1983,41636.8,19038,4254.4,920.2,465.4,1854.4,436.2,445.2,133,10582.6,755,100.1,953.4,3044.8,3228.1,2501.2,4201,605.6,446.2,1212.3,502.1,1140.3,294.5,14219.9,1421.1,1347.7,1059.6,616.8,537.4,1758.2,1922.5,730.1,477.4,548,1285.3,525.7,342.9,386.5,1260.8,5543.8,301,156.3,533.1,120.3,52.2,4381,,301.5,232.1,206.6,208.6,,,216.9,26.2,373.5,,21.3,274.7,576.4
Nov-1983,54958.2,32275.2,8106,1607.8,1250.8,3616.7,632.8,822.2,175.6,18765.4,1183.6,247.5,1506.2,6806.3,5107.3,3914.5,5403.8,707,480.7,1677.7,543.4,1743.7,251.4,15485.7,1453.3,2141.9,897.5,982.6,535.3,1937.3,1830.2,694.7,357.4,477.3,1591.1,451.1,308.8,384.4,1442.8,4790.6,561.3,136.7,223.4,88.4,47,3733.8,,238.1,217.4,132.9,197.4,,,130.3,26.6,231.7,,23.6,238.8,570.9
Dec-1983,78119.2,51594.9,14426.7,2370.5,1593.6,7601.4,853.8,1726.3,281.1,30504.4,993,434.8,2655.5,9898.1,9459.5,7063.5,6663.8,769,586.1,1832.9,730.4,2357.5,387.9,18827.7,1945.2,2508.8,1105.6,1191.6,600.7,2256.8,2230.5,994.4,328.1,513.5,2056.6,343.2,364.3,377.1,2011.4,5117.9,339.1,61.2,647.6,152.5,61.4,3856.1,,174.2,190.8,75.8,158.2,,,232.5,31.8,325.7,,29.9,344,850.3
Jan-1984,88893.7,63265.9,17272.7,4045.2,1811.8,7921.3,894.6,2287.2,312.5,37193.5,923.9,598.3,3319.5,11931.8,12113.5,8306.6,8799.7,939.4,614.5,2620.3,820.9,3419.8,384.9,18054.8,1842.9,2358.6,915.5,987.3,680.3,2007.5,1891.1,820.8,294.7,418.9,2775.3,535.7,322,456.2,1747.8,5097.5,375.1,96.7,600.2,219.2,57.8,3748.5,,173.8,172.1,133.3,171,,,228.8,26.7,71.4,,41.5,333.5,757.8
Feb-1984,66567.9,43786.2,9783.3,1763.6,787.6,5012.3,848.4,1181.8,189.6,28259.7,867.5,415.2,1869.4,10694.1,7886.9,6526.7,5743.1,786.7,506,1759,660.5,1808.1,222.9,13813,1106.7,1526.3,690.4,1178,536.6,1607.3,1554.7,698.3,215.6,348.8,1731.4,611.3,231,415.1,1361.4,6249.6,392.2,101.1,496,87,59.2,5114.1,,206.5,183.1,174.4,196.5,,,255.5,28.8,326,,44.8,290.5,638.1
Mar-1984,74816.9,47549.4,12234.8,2352.1,1606.5,5922.9,903.6,1255.2,194.5,30032.3,736.2,390.4,1987.3,11333.7,10456.5,5128.2,5282.4,770.9,486.5,1448.5,542.6,1769.3,264.5,17388.9,1947.9,2289.4,1064.9,1011.8,553.4,1880.3,1761.9,943.5,457.6,412.5,1981.9,560.5,341.1,537.1,1645.2,7005.6,271.3,142.2,643.9,378.4,53.9,5515.8,,249.9,188,156.4,214.5,,,210.2,26.8,537.5,,53.4,209.8,606.2
Apr-1984,54803.4,32479.1,6883.8,1583.8,770.8,3275.3,467.4,634.1,152.5,20612.2,405.1,173.1,1355.5,9189.1,5581.6,3907.8,4983.1,772.7,494.5,1320.3,482.8,1706.1,206.7,15723.9,1614.7,1544.2,1256,1143.7,506.1,1336,1450.6,1043.1,624.2,549.5,1614.3,504.8,466.2,646.3,1424.2,4099.9,291.6,146.6,624.6,119.3,67.6,2850.1,,286,218.6,169.7,213,,,220.7,27.5,153.4,,34.8,234.5,572.9
May-1984,48251.7,23002,4704.4,1041.6,490.7,2414,292.3,334.5,131.4,13164.5,439.7,66.2,902,4814.3,3814.3,3128.1,5133.1,735.6,667.6,1571.7,542.6,1349.9,265.7,17165.1,1813.1,1732.1,1298,1360.6,614.7,1383.4,1847.7,1078.6,674.9,657.1,1527.7,656.7,512.4,586.3,1421.8,5054,168.9,133.8,450.7,134.3,65.3,4101,,339.5,187.6,136,,364.9,,221.3,28,858.7,,8.8,187.2,455.5
Jun-1984,40018,16502.2,3045.7,426.7,374.7,1301.2,462.6,402.5,78.1,9099.2,907.5,139.4,605.7,3441,1974,2031.6,4357.3,673.6,581.5,1273.9,539.5,1025.8,262.9,15336.4,1557,1458.8,1018.7,1486.7,678.7,1403.5,1745.9,998.6,589.2,412.2,1295.5,471.8,325.8,645.5,1248.4,5441.1,324,177.4,530.4,232.9,62.4,4114,,354.6,161.7,163.5,190.1,,,244.4,27.3,634.3,,4.9,183.4,387.5
Jul-1984,40495.9,17117.1,2051.6,406.5,270.8,720.5,265.4,306.7,81.6,11019.1,690.2,170.7,640,4485.1,2883.5,2149.7,4046.4,591.3,497,1247.9,491.7,932.1,286.3,14520.8,1106.7,1146.2,855.7,1815.9,516.2,1108.7,1766,926.8,835.2,452.9,1117.4,718.8,451.7,634.6,1068,6307.5,362.7,254,518.6,360.5,63.1,4748.6,,332.7,184.4,128.4,188.6,,,242.2,25.5,575.3,,3.1,164.3,328.1
Aug-1984,45299.1,20996.7,3376.7,833.4,436,1241.7,347.2,435.2,83.3,13106.5,1233.2,102.5,935.1,4827.5,3221.4,2786.7,4513.5,644.5,571.8,1323.8,462.6,1230.6,280.2,16111.3,1300.8,1887.4,924.8,1824.6,609.6,1277.1,1780.8,912.8,787.6,636.1,1363,602.9,396.2,703,1104.5,5577.2,442.5,170.3,618.3,185.8,64.9,4095.4,,331.4,167.7,122.7,184,,,346.5,27.3,472.8,,3.6,186.6,363.5
Sep-1984,47100.2,21633.8,4271.1,715.6,752.6,1873.7,355.6,466.2,107.3,12855,657.6,93.6,790.4,4352.7,3267,3693.7,4507.7,524.6,511.3,1391.5,469.4,1278.6,332.3,17104.5,1591.4,1758.7,1194.8,1683.6,675.1,1529.6,2036.6,986.8,557.6,542.1,1535.9,618.9,421.3,711.7,1260.3,5819.8,377.2,167.6,750.9,183.1,63,4278,,356.3,197.2,128.8,174.4,,,276.9,25.9,383.3,,18.3,239.7,373.7
Oct-1984,46981.7,20759.2,3873,831.9,374.9,1899.2,325.5,337.9,103.6,12488.7,847.5,118.2,741.5,3999.8,3986.1,2795.6,4397.5,622.8,560.1,1267.8,510.9,1185.7,250.2,17468.7,1362.3,1609.6,1151.6,1696.3,622.1,1760.4,2203,935.3,524.6,512.1,1822.7,713.5,395.9,853.4,1305.8,5844.5,386.9,135.2,1011,138.6,78.1,4094.7,,343.4,230.1,115.7,293.4,,,241.1,26.6,430.3,,31.5,229.4,540.1
Nov-1984,61917.7,33314,6548.9,1403.7,634.6,3152.9,404.2,812.2,141.4,21308.8,1383,291.1,1353.8,7671.6,6640.1,3969.3,5456.3,713.8,568.6,1616.1,588.5,1713.2,256,18582.8,1790.2,1920.7,1110.7,1688.6,593.9,2000.6,2218.4,910.6,466.6,402.2,1958.2,721.6,357.8,806.2,1636.5,7407.4,575.5,134.6,1084.8,272.8,73.9,5265.9,,324.4,187.2,83,173.7,,,259,25.9,416.3,,32.4,218.6,531.2
Dec-1984,74286.6,45091.6,9705.8,2011.9,1052.3,4606.8,463.2,1301.4,270.2,30038.2,1214.5,409.4,1648.5,12384.6,9570,4811.2,5347.6,652.5,455.1,1638.4,516.3,1858.2,227.1,17166,1415.3,1556.3,750.1,1733.7,485.3,2115.5,1936.9,796.3,285.3,380.8,1823.7,1227.2,260.9,734.8,1663.8,9504.5,484.7,159,1331.9,890.4,65,6573.5,,209.7,124.4,79.8,130.5,,,227.6,24.6,411.5,,31.4,371,599.2
Jan-1985,87392.1,59898.9,13504.8,2422.4,1424.6,6608.7,763.6,1907.4,378.2,39036.5,1064.3,574.5,2459.7,14880.6,13841.4,6216,7357.5,876.8,577.4,2253.4,781.5,2577.7,290.7,17530.1,1316.8,1927.9,922.8,1318.1,584.3,2084.6,1875.4,861.8,257.4,406.3,2436.9,651.3,284.5,623.4,1978.6,7741.3,734,142.8,1244.4,83,64.7,5472.4,,192.9,127.3,84.1,148,,,220.4,21.3,68.4,,31.7,303,720.6
Feb-1985,77660,51967.2,11464,2037.7,997.4,6010.3,662.6,1419,336.9,33987.5,870.1,527,2004.2,11430.3,13410.4,5745.5,6515.7,807.5,518.6,2039.7,600.6,2333.1,216.1,16921.7,1137.2,1822.7,761.4,1571.5,570.5,1850.3,1850.9,862.3,298.7,391.4,2311.9,778.1,253.9,606.6,1854.4,6579.4,598.6,120.9,1723.7,141.8,61.3,3933.2,,168,139.2,103.3,157.4,,,251.1,25.1,53.7,,38.8,281.2,683.3
Mar-1985,67731.4,40849.8,8049.5,1647.4,901.7,3698.6,531.8,1032.6,237.3,26864.8,443.8,229.1,1535.6,10825.5,9165.7,4665.1,5935.5,775.3,615.5,1715.3,510.9,2098.3,220.4,17594.5,1527.5,1735.5,1089.4,1558,547.6,1780.6,1672.9,1080.9,698.4,478.9,2021.3,818.2,362.6,636.5,1586.2,6836.6,522.2,161.9,780.5,642.9,92.5,4636.6,,329.7,163.1,134.6,204.4,,,209.7,22.1,109.2,,42.2,251.7,638.9
Apr-1985,55829.4,27841.3,4958.9,805.9,378.6,2742,358.5,533,140.9,18289.9,385.2,181.5,950.7,7477.9,5269.3,4025.3,4592.5,795.6,603.7,1299.2,432.6,1268.3,193.2,18378.1,1787.7,1640.9,1261.2,1857.5,716.3,1527.9,1921.1,1256.8,633.5,594.3,1903.8,709.7,417.2,800.2,1350.1,6831.7,562.8,149,726.9,948.5,95.2,4349.4,,376.7,222.2,167.4,262.6,,,248.3,23.9,139.8,,28.8,214,660.9
May-1985,45673.8,19732.4,3155.2,703.6,366.4,1435.7,251.2,265,133.2,12510,225.8,138,713.6,4175.2,4395.9,2861.5,4067.2,727.5,606.2,1063.5,460,1018.7,191.3,17528.5,1730.6,1645.6,972.5,1937,622.9,1477.3,1805.1,883.3,584.8,512,1643,1467.2,391.4,592.6,1263.4,5963,513.2,147,671.3,423.7,82.8,4125.1,,384.1,177,157.8,232.2,,,213.7,25,111.9,,25,185.9,464.5
Jun-1985,40889.3,17150.1,2488.4,352.8,178.5,1399.7,187.3,263.4,106.8,10714.1,477.8,76.8,613.2,3499.4,3502.1,2544.8,3947.5,688.1,652.3,1122,390.9,886.5,207.7,15917.4,1206,1222.6,857.3,1877.9,538.4,1611.6,1556.6,790.3,690.1,398.9,1356.8,1788.2,308.3,628.5,1085.9,5754.2,499,176,922.4,860.9,73.5,3222.4,,364.8,153.4,141.6,228.1,,,209.7,25.1,74.2,,23.2,157.9,317.1
Jul-1985,41082,17244.1,2542.7,618.7,211.2,1255.6,192.3,177,88,10719.5,737.5,91.4,699.8,4213.4,2800.2,2177.1,3981.8,648.4,524.9,1106.2,426.6,1091.5,184.3,16730.3,1787.6,1424.9,754.7,1444.8,603.7,1512.5,1774,813.5,793.5,538.8,1599.9,1516,341.3,651.8,1173.2,5514.5,474.6,124.9,703.4,918.9,70.3,3222.3,,299.9,97,134.1,82.2,,,233.5,4.9,82,,4.2,182.8,341.7
Aug-1985,44985.2,20988.6,3058.1,509.3,248.9,1419.8,255.8,503.2,121.1,13150.6,290.4,105,1068.2,4670.5,3918.2,3098.3,4780,600,631.6,1507.4,498.3,1325.5,217.2,16647.1,1704.1,1638.5,977.5,1694.4,658.9,1406.1,1646,800.1,519,559.3,1805.7,976,330.4,625.1,1305.9,5701.4,602.2,121.8,598.3,740,61.6,3577.5,,291.3,138.8,130,93.7,,,233.4,2.8,43,,5.6,157.3,417.4
Sep-1985,45262.7,21579.6,3536.1,588.6,450.8,1611,357,340.2,188.5,13461.6,258.7,85,834.9,4625.6,4917.3,2740.1,4581.8,700.5,568.7,1369.5,465.3,1300.1,177.8,15470.7,1601.8,1581.2,918.9,1048.5,746.7,1355.1,1723.2,795.4,390.2,516.5,1809.6,687.4,278.9,731.8,1285.5,6476.6,663.4,116.2,443.7,591.5,64.7,4597.1,,257.1,138.1,151.3,125.8,,,117.8,2.7,46.9,,14.2,237.5,517.5
Oct-1985,54954.8,26373.4,4324.4,776.2,386.7,2224.1,384,386.2,167.3,16935.1,283.4,143.7,989.7,5770.8,5823.6,3923.9,5113.9,736.3,570.9,1554.5,540.4,1477.5,234.2,19431.7,2137,1975.7,1140.1,1680.4,830.2,1713.1,2434.7,933.7,550.8,505.3,2057.3,950.6,336.5,611.3,1574.9,7071.9,553.7,100.5,973.1,812.5,85.9,4546.3,,232.1,159.2,167,252.9,,,211,4.9,47.8,,22.1,289.1,572.7
Nov-1985,58369.5,29715.6,5378.5,1007.9,401.8,2596.7,407.6,762.9,201.6,19724.2,238.2,206,1086,7658.4,6667.4,3868.1,4612.9,640,590.9,1352,517.1,1305.2,207.7,17634.3,1947.8,1704.7,940.3,1698.7,613.2,1850.1,2191.2,744.9,343.7,425.6,1864.3,925.3,286.6,646.3,1451.3,8960.5,496.6,87.2,1635.3,1129.8,76.8,5534.7,,162,114.4,351.2,113.6,,,203.1,4.9,40.1,,26.8,356.9,595.3
Dec-1985,80912,49155.5,10393.4,1969.8,728.2,5846.7,626.5,880.2,342,32418.3,567.9,499.2,2132.7,12852.4,10533.5,5832.6,6343.9,783.4,615.5,1855.7,680.8,2152.9,255.6,18238.6,1504,2268.5,916.2,1327.4,636.7,2132.4,1779.1,839.9,266.7,384.7,2269.4,968.3,227.6,769.5,1948.3,11649.2,494.2,79.8,2844.2,1626.7,60.4,6543.8,,138.5,85.8,156.7,95.7,,,199.3,7.2,115.1,,30.3,303.9,674.1
Jan-1986,72150.2,45341.5,10738.7,2393,628.4,5405.5,646.8,1265.9,399.2,27481.2,211.1,598.6,2233.7,9567.8,9522.5,5347.4,7121.7,764.7,704.6,2147.3,700.3,2604.2,200.5,17663.3,1402.3,1693.8,824.9,1549.2,596.6,2198.2,1512.4,937.9,300.5,350.3,2610.6,923.3,206.6,746.2,1810.6,7413.4,490.3,98.7,1420.3,849.4,64.8,4489.8,,154.8,95.3,108.5,113.8,,,197.5,8.5,137.1,,,242.7,601.9
Feb-1986,80349.8,52588.7,13898.5,3158.8,806.3,7143.8,697.1,1694.8,397.9,31744.1,241.5,510.2,2066.1,13154.3,9280.4,6491.7,6946,768.4,713,1950.7,646.6,2625.6,241.9,17182.4,1181,2008.6,851.3,1743.7,504.7,1959,1652.8,804.6,319.9,421.8,2344.1,704.6,256.1,673.2,1757,9128.3,289.7,104,1283,1090.8,56.3,6304.5,,160.9,83.8,81.7,89,,,199.8,6.6,49.5,,,221.5,491.9
Mar-1986,64523.4,34478,7619,1587.9,610.4,3815.2,531.5,775.1,299,20505.9,151.1,390.9,1545.9,7794.2,5975.1,4648.7,6353.1,701.3,783.4,1641.1,474.1,2501.8,251.3,21202,2227.2,1971.8,1474.5,1766,697.5,2061.5,2341.5,1162.9,683.3,740.2,2290.2,734.8,394.6,671.2,1984.9,6895.8,333.6,155.4,1211.6,722.5,54.4,4418.3,,294.5,129.4,198.8,130.6,,,184.6,5.2,45.3,,,269,584.4
Apr-1986,51892.4,26688.2,5211.6,987.3,458.5,2757.9,437.4,388.3,182.3,16368,296.7,218.8,1083.2,5316,5311.9,4141.3,5108.6,751.6,773.3,1332.8,452.1,1469.4,329.5,17777.8,2058.6,1729.4,1002.6,1728.4,711.3,1882.8,1529.7,895.6,497.7,352.2,2018,866.3,205.8,726.4,1572.9,5542.3,649.7,98.2,853.9,770,47.9,3122.5,,201.3,127.2,156.6,141,,,199,4.6,52.9,,,297.7,605.5
May-1986,47643.8,20367.1,4181.8,732.3,391.4,2130.9,319.3,485.8,122.2,11374.9,48.3,62,748.1,3625.6,3599.1,3291.9,4810.4,669.1,617.1,1358.9,466.4,1500.6,198.3,18219.2,1661.1,1420.2,1130.5,2075.6,510.2,1836.4,2000.8,894.1,606.4,639.4,1998.5,908.3,361,591.5,1585.2,,939.5,138.1,1294.8,831.3,,4037.8,716.2,200.5,141.9,161.3,118.5,94,,132.3,,65.4,,9.4,249.3,585.6
Jun-1986,40559.1,17022.1,2706,421,228.6,1489.6,281.1,158.8,126.9,9654.8,165.8,169.9,867.5,3089.5,2507.7,2854.3,4661.3,698.1,715.4,1257.5,501.5,1291.7,197.1,16428.5,1599.5,1418.8,887.8,2014.6,524,1728.6,1574.1,877.9,629.3,519.6,1639.1,760.4,322.7,588.5,1343.5,,655.3,146,1024.7,410.4,,3297.8,727.2,242,107.7,149.9,151,76.6,,146.7,2.5,64.6,,,165,415.7
Jul-1986,40221.2,15995.8,2335.3,462.4,190.6,1216.2,212.2,152,101.8,9670.6,78,232.4,762.4,3278.4,2338.6,2980.9,3989.9,629.9,575.3,1120.3,363.7,1094,206.8,15586.7,1718.3,1415.2,817.8,1802.9,481,1634.1,1172.2,871.6,747.2,507.8,1569.2,657.5,376.1,518.5,1297.3,7165.9,682.5,136.6,785.2,614.6,42.5,4904.5,706.9,217.8,88.2,164.7,129.8,106.3,765.9,149.6,,39.4,,,187.1,379.8
Aug-1986,47773.9,21087.2,4434.4,672.8,472.2,2362.4,455.9,327.1,144,12434.4,571.9,90.1,926.6,4436.1,2683.9,3725.7,4218.4,653.1,522.1,1228,416,1229.9,169.3,16707.7,1867.1,1538.8,1083.6,1619.4,524.8,1595.4,1282.8,940,572.7,635,1781.4,729.3,350.7,613.2,1573.5,8145.7,696.3,125.8,1219.9,509.5,48.7,5545.4,,237.2,141.1,198.6,141.7,,,165.9,0.9,49.8,,,302,461.3
