control,ownhere,JWNHER
'699623930113','-6','-9'
'699626830445','-6','-9'
'699630930113','2','-9'
'699630950246','-6','-9'
'699635430123','1','-9'
'699635730113','-6','-9'
'699635870244','-6','-9'
'699638970441','-6','-9'
'699641860146','-6','-9'
'699641950248','-6','-9'
'699642930349','-6','-9'
'699646840240','2','-9'
'699649930123','2','-9'
'699655930123','2','-9'
'699662830113','-6','-9'
'699663810143','2','-9'
'699663810440','1','-9'
'699664870147','-6','-9'
'699671840148','-6','-9'
'699671920148','-6','-9'
'699671920445','2','-9'
'699680758381','-6','-9'
'699681700441','-6','-9'
'699686900341','-6','-9'
'699688830248','-6','-9'
'699691930123','2','-9'
'699692920244','-6','-9'
'699700730113','-6','-9'
'699700930113','2','-9'
'699701920346','2','-9'
'699713930123','2','-9'
'699726778588','2','-9'
'699726920244','-6','-9'
'699726930445','-6','-9'
'699730838080','-6','-9'
'699731918388','2','-9'
'699733730123','1','-9'
'699733830123','2','-9'
'699733930123','2','-9'
'699736678083','-6','-9'
'699736678786','-6','-9'
'699737990247','2','-9'
'699737990544','1','-9'
'699737991047','2','-9'
'699737991344','1','-9'
'699737998281','2','-9'
'699743300544','2','-9'
'699743550247','-6','-9'
'699745738086','-6','-9'
'699751880348','-6','-9'
'699753820243','-6','-9'
'699753900243','2','-9'
'699759910246','2','-9'
'699768920245','2','-9'
'699769810344','2','-9'
'699777758886','-6','-9'
'699777830446','1','-9'
'699777998085','-6','-9'
'699780970144','-6','-9'
'699782600346','-6','-9'
'699783830123','2','-9'
'699783890144','-6','-9'
'699783890441','-6','-9'
'699785808183','-6','-9'
'699788930123','2','-9'
'699790890241','2','-9'
'699793680243','-6','-9'
'699793760345','-6','-9'
'699793920345','-6','-9'
'699794880241','-6','-9'
'699800910343','-6','-9'
'699800930113','2','-9'
'699802778380','1','-9'
'699802778489','1','-9'
'699802908687','2','-9'
'699802909081','2','-9'
'699802930346','-6','-9'
'699804810146','2','-9'
'699804810443','2','-9'
'699806890142','-6','-9'
'699807730240','-6','-9'
'699808920344','-6','-9'
'699810800249','-6','-9'
'699810930113','2','-9'
'699812890243','-6','-9'
'699812970243','1','2'
'699813830123','1','-9'
'699817920345','2','-9'
'699821900144','-6','-9'
'699821900441','2','-9'
'699822960345','-6','-9'
'699826900242','-6','-9'
'699827830123','2','-9'
'699828430123','1','2'
'699828530123','2','-9'
'699828630123','2','-9'
'699831678383','-6','-9'
'699831900449','-6','-9'
'699832830123','2','-9'
'699833870342','-6','-9'
'699836980347','-6','-9'
'699837970146','-6','-9'
'699838630149','-6','-9'
'699838880140','-6','-9'
'699839830123','2','-9'
'699839930123','2','-9'
'699845980341','-6','-9'
'699847600247','-6','-9'
'699848850145','-6','-9'
'699855880346','-6','-9'
'699859830113','2','-9'
'699859940149','-6','-9'
'699859940446','-6','-9'
'699860950243','-6','-9'
'699871900342','-6','-9'
'699873970448','-6','-9'
'699874920444','2','-9'
'699878930123','1','-9'
'699879870342','-6','-9'
'699882830113','-6','-9'
'699887780446','-6','-9'
'699887860149','-6','-9'
'699887930123','2','-9'
'699894870641','-6','-9'
'699901830444','-6','-9'
'699907730123','2','-9'
'699907830347','2','-9'
'699908730123','1','-9'
'699908818286','-6','-9'
'699910730123','2','-9'
'699910920247','2','-9'
'699921930123','2','-9'
'699922730123','2','-9'
'699922930113','2','-9'
'699923800246','-6','-9'
'699924930113','1','-9'
'699927730123','2','-9'
'699927920349','-6','-9'
'699928800143','-6','-9'
'699928930113','-6','-9'
'699930960149','-6','-9'
'699933830123','1','-9'
'699934930113','2','-9'
'699941630123','2','-9'
'699941930113','1','-9'
'699943770245','2','-9'
'699943850245','-6','-9'
'699944930123','2','-9'
'699946890148','-6','-9'
'699946890445','-6','-9'
'699947898484','-6','-9'
'699948870241','2','-9'
'699954960147','2','-9'
'699954960444','-6','-9'
'699955700342','-6','-9'
'699961910640','1','-9'
'699961930123','2','-9'
'699962900343','-6','-9'
'699963630123','2','-9'
'699964850244','-6','-9'
'699965930113','-6','-9'
'699970430123','2','-9'
'699972790447','-6','-9'
'699979758485','-6','-9'
'699979980441','-6','-9'
'699980720246','-6','-9'
'699982778687','1','-9'
'699986900441','2','-9'
'699988830123','2','-9'
'699988930123','1','-9'
'699990810245','2','-9'
'699990990245','-6','-9'
'699992840443','-6','-9'
'699992920146','2','-9'
'699993740242','-6','-9'
'699993820242','-6','-9'
'699996830345','-6','-9'
'699997970144','2','-9'
'699999860344','-6','-9'
'730003140144','-6','-9'
'730003300144','2','-9'
'730003350145','-6','-9'
'730003680145','2','-9'
'730005790141','-6','-9'
'730005870141','-6','-9'
'730005950141','2','-9'
'730006990143','1','-9'
'730008400142','1','-9'
'730009090149','-6','-9'
'730011330145','-6','-9'
'730011580145','2','-9'
'730013710143','2','-9'
'730013970143','-6','-9'
'730014990143','2','-9'
'730022060149','-6','-9'
'730022210249','2','-9'
'730027660141','-6','-9'
'730027730241','2','-9'
'730027990241','1','-9'
'730031090145','-6','-9'
'730036500145','-6','-9'
'730037720146','2','-9'
'730043140141','-6','-9'
'730044720142','2','2'
'730044980142','2','-9'
'730047690146','1','-9'
'730050150147','1','-9'
'730051030143','2','-9'
'730051190141','2','-9'
'730053140149','2','-9'
'730053630149','2','-9'
'730053700140','2','-9'
'730053960140','2','-9'
'730058120143','1','-9'
'730060180148','-6','-9'
'730065300148','-6','-9'
'730065750146','1','2'
'730072160143','-6','-9'
'730072650143','1','-9'
'730075110143','-6','-9'
'730075820148','2','-9'
'730077120149','2','2'
'730082520142','-6','-9'
'730089550144','-6','-9'
'730094710146','-6','-9'
'730094890146','2','-9'
'730094970146','1','-9'
'730097670148','2','-9'
'730099110144','2','-9'
'730099520144','2','-9'
'730102330245','1','-9'
'730105040146','-6','-9'
'730105290246','2','-9'
'730105710141','1','-9'
'730106030143','2','-9'
'730107660348','2','-9'
'730107850149','2','-9'
'730107930149','2','-9'
'730113290146','2','-9'
'730113370146','1','-9'
'730113520146','1','-9'
'730115030148','1','-9'
'730120030147','-6','-9'
'730122060144','-6','-9'
'730125650145','-6','-9'
'730126730143','-6','-9'
'730126810143','2','-9'
'730137350142','-6','-9'
'730137500142','-6','-9'
'730141260143','2','2'
'730141590143','1','-9'
'730142380140','2','-9'
'730142610140','-6','-9'
'730147440348','2','-9'
'730148510143','-6','-9'
'730149290142','2','-9'
'730151320242','1','-9'
'730164980148','1','-9'
'730171360147','1','-9'
'730173440146','1','2'
'730174090147','-6','-9'
'730174980142','-6','-9'
'730177040141','-6','-9'
'730177250145','1','-9'
'730180180146','2','-9'
'730180340146','1','-9'
'730185070144','2','-9'
'730192270148','-6','-9'
'730194270145','2','-9'
'730194350145','2','-9'
'730200990248','-6','-9'
'730207810149','-6','-9'
'730218340145','2','-9'
'730218670145','1','-9'
'730219470142','1','-9'
'730219700142','2','-9'
'730219880142','1','-9'
'730219960142','1','-9'
'730220900141','2','-9'
'730222770142','-6','-9'
'730225200149','2','-9'
'730225380149','2','-9'
'730225860140','-6','-9'
'730228240145','2','-9'
'730229440148','2','-9'
'730230740248','2','-9'
'730233060143','2','-9'
'730236090147','1','-9'
'730237370147','-6','-9'
'730239240140','-6','-9'
'730246390246','-6','-9'
'730247070249','2','-9'
'730247070546','2','-9'
'730247300240','-6','-9'
'730248150141','2','-9'
'730248230141','-6','-9'
'730253890146','2','-9'
'730254230142','-6','-9'
'730256380144','2','-9'
'730260820145','1','-9'
'730261280140','-6','-9'
'730261360140','-6','-9'
'730261690140','2','2'
'730264990246','-6','-9'
'730269420146','1','-9'
'730270010145','2','-9'
'730270470149','2','-9'
'730270700149','1','-9'
'730273920141','2','-9'
'730276390144','-6','-9'
'730276590140','2','-9'
'730281360241','-6','-9'
'730282800144','-6','-9'
'730284780144','2','-9'
'730284860144','2','-9'
'730284940144','2','-9'
'730285020146','2','-9'
'730289370347','-6','-9'
'730292010142','2','-9'
'730292170141','2','-9'
'730292260242','2','-9'
'730293590140','1','-9'
'730294750149','2','-9'
'730295280147','2','-9'
'730295360147','2','-9'
'730298180149','2','-9'
'730299220149','-6','-9'
'730303950148','1','-9'
'730309050145','2','2'
'730311120149','1','-9'
'730311450140','1','-9'
'730311530149','2','-9'
'730313780143','1','-9'
'730313860143','1','-9'
'730313940143','-6','-9'
'730315830146','-6','-9'
'730315910146','2','-9'
'730316530140','2','-9'
'730317110149','2','-9'
'730317850140','2','-9'
'730320590149','2','-9'
'730321840146','-6','-9'
'730321870142','2','-9'
'730324710146','-6','-9'
'730328960144','-6','-9'
'730334420144','1','-9'
'730334830144','1','-9'
'730335360142','2','2'
'730339940143','2','-9'
'730341820146','2','-9'
'730341900146','2','-9'
'730343080145','1','2'
'730346090144','2','-9'
'730348240149','-6','-9'
'730351170148','2','-9'
'730351330148','2','-9'
'730354280142','-6','-9'
'730354690142','2','-9'
'730355020243','-6','-9'
'730359680249','2','-9'
'730359680546','-6','-9'
'730363110147','2','-9'
'730363370147','2','-9'
'730365070348','2','2'
'730365070645','2','-9'
'730365820143','2','2'
'730365880142','-6','-9'
'730369420146','1','-9'
'730375090448','1','-9'
'730377200145','2','-9'
'730381070447','2','-9'
'730381550141','1','-9'
'730382800145','-6','-9'
'730383110144','-6','-9'
'730383600144','2','-9'
'730384050440','2','-9'
'730386120143','-6','-9'
'730386200143','1','-9'
'730386380143','-6','-9'
'730388040148','2','-9'
'730389380147','1','-9'
'730389500140','1','-9'
'730390080140','2','-9'
'730390120145','-6','-9'
'730392030149','2','-9'
'730393110146','1','-9'
'730393220148','-6','-9'
'730394510149','1','-9'
'730415170145','2','-9'
'730415660145','2','-9'
'730416780147','-6','-9'
'730421040145','2','-9'
'730421810141','1','-9'
'730424830143','-6','-9'
'730425120146','-6','-9'
'730425530146','-6','-9'
'730426680147','2','-9'
'730431190147','2','-9'
'730431270147','2','-9'
'730433400147','2','-9'
'730433600146','-6','-9'
'730437110145','2','-9'
'730437370145','1','-9'
'730437520145','1','-9'
'730438990146','-6','-9'
'730439360146','2','-9'
'730439510146','-6','-9'
'730439690146','-6','-9'
'730440020142','1','-9'
'730440140240','1','-9'
'730443700142','2','-9'
'730447010149','2','2'
'730447030148','2','-9'
'730447260140','2','-9'
'730449030148','-6','-9'
'730451240148','1','-9'
'730451570148','1','-9'
'730452470146','2','2'
'730452700146','1','-9'
'730456140148','-6','-9'
'730456550148','-6','-9'
'730457840140','2','-9'
'730459640144','2','-9'
'730460010149','-6','-9'
'730460180140','-6','-9'
'730464330147','1','-9'
'730464730142','2','-9'
'730464990142','1','-9'
'730467680143','2','-9'
'730468100240','2','2'
'730468490146','2','-9'
'730475140147','-6','-9'
'730475630147','2','-9'
'730478260147','2','-9'
'730479430143','2','-9'
'730479850242','1','-9'
'730481100148','-6','-9'
'730481320146','-6','-9'
'730481650146','-6','-9'
'730486050341','2','-9'
'730486380144','1','-9'
'730486610144','-6','-9'
'730489090447','-6','-9'
'730489240141','-6','-9'
'730491640144','1','-9'
'730493020141','-6','-9'
'730494110140','1','-9'
'730494520140','1','2'
'730497170140','2','-9'
'730497660140','2','-9'
'730497660249','2','-9'
'730499170142','2','-9'
'730499600140','1','-9'
'730500440145','2','-9'
'730502210141','2','-9'
'730504330145','-6','-9'
'730504400244','1','2'
'730504660144','2','-9'
'730504900146','2','-9'
'730506010148','2','-9'
'730507220142','2','-9'
'730507300142','-6','-9'
'730508480149','-6','-9'
'730511700148','1','-9'
'730518090240','1','-9'
'730518090349','1','-9'
'730518190149','1','-9'
'730518270149','2','-9'
'730519100142','1','-9'
'730519360142','1','2'
'730519510142','1','-9'
'730524210241','1','-9'
'730524210647','2','-9'
'730530200146','1','-9'
'730531240148','-6','-9'
'730531320148','-6','-9'
'730532390147','2','-9'
'730536040147','1','2'
'730539120240','2','-9'
'730541870244','1','-9'
'730542900148','1','-9'
'730544150145','1','-9'
'730545540142','2','-9'
'730555050143','-6','-9'
'730557490147','-6','-9'
'730562170148','1','-9'
'730562330148','-6','-9'
'730562660148','-6','-9'
'730572860240','-6','-9'
'730574010146','1','-9'
'730575210340','2','-9'
'730575210449','1','-9'
'730575810148','2','-9'
'730576490143','1','-9'
'730577310141','1','-9'
'730577640141','1','2'
'730579160145','1','-9'
'730585540147','-6','-9'
'730585620147','-6','-9'
'730589970142','2','-9'
'730591140141','2','-9'
'730591220146','-6','-9'
'730591300141','2','-9'
'730591400142','2','-9'
'730591630146','-6','-9'
'730593520148','-6','-9'
'730594140145','-6','-9'
'730594220145','2','-9'
'730594300145','2','-9'
'730603780141','-6','-9'
'730603940141','-6','-9'
'730604840143','2','-9'
'730604920143','2','-9'
'730607250148','2','-9'
'730608510149','2','-9'
'730608690149','2','-9'
'730617080149','2','-9'
'730617310140','-6','-9'
'730617560140','2','-9'
'730618430148','1','-9'
'730619000143','1','-9'
'730620000141','2','-9'
'730621890142','-6','-9'
'730622230141','1','-9'
'730622560141','1','-9'
'730631730148','1','-9'
'730633410149','1','-9'
'730633740149','2','-9'
'730635250141','2','-9'
'730635840143','2','-9'
'730638860148','1','-9'
'730638910141','1','-9'
'730641660145','2','-9'
'730644310141','-6','-9'
'730649330141','1','-9'
'730650950148','-6','-9'
'730653940147','2','-9'
'730654730149','1','-9'
'730655300140','2','-9'
'730656000147','-6','-9'
'730657320143','1','-9'
'730657550245','2','-9'
'730659110148','2','-9'
'730659520148','-6','-9'
'730662470144','1','-9'
'730663440447','2','-9'
'730666170140','-6','-9'
'730673260142','-6','-9'
'730674960141','2','2'
'730682660244','2','-9'
'730687950240','2','2'
'730693150143','1','-9'
'730693230143','2','-9'
'730694570148','-6','-9'
'730697880147','1','-9'
'730698140147','1','-9'
'730698250143','1','-9'
'730700820146','1','-9'
'730710140146','1','-9'
'730711390143','-6','-9'
'730713280246','1','-9'
'730714670244','-6','-9'
'730716190145','-6','-9'
'730716350145','2','-9'
'730717250147','2','-9'
'730717580147','-6','-9'
'730717660147','-6','-9'
'730724490146','2','-9'
'730724720146','1','-9'
'730726140141','2','-9'
'730726150342','2','-9'
'730727350145','2','-9'
'730729790144','1','-9'
'730730070145','1','-9'
'730731210142','2','-9'
'730733340143','-6','-9'
'730733590143','1','-9'
'730742290141','2','-9'
'730745160142','-6','-9'
'730746160145','2','-9'
'730746240145','1','-9'
'730749220146','2','-9'
'730749550146','2','-9'
'730753120140','1','-9'
'730753200140','2','-9'
'730753380140','2','-9'
'730756950142','-6','-9'
'730757340145','-6','-9'
'730763450146','2','-9'
'730763480141','-6','-9'
'730763710141','2','-9'
'730764020146','-6','-9'
'730767040140','2','-9'
'730768630142','1','-9'
'730773610242','2','-9'
'730774140143','-6','-9'
'730775720142','1','-9'
'730776500241','2','-9'
'730780750141','2','-9'
'730780910141','-6','-9'
'730783490149','1','-9'
'730783720149','1','-9'
'730790020147','-6','-9'
'730792220143','1','-9'
'730792550143','1','-9'
'730793140141','1','-9'
'730802080143','-6','-9'
'730802150243','1','-9'
'730802150540','1','-9'
'730802150649','1','-9'
'730805820149','2','2'
'730809480145','2','-9'
'730809530144','2','-9'
'730809610144','2','-9'
'730809890145','1','-9'
'730809970145','1','-9'
'730812270140','2','-9'
'730813870343','1','-9'
'730818190142','2','-9'
'730818350142','1','2'
'730818500142','2','2'
'730819290149','2','-9'
'730819600149','2','-9'
'730822290144','1','-9'
'730822440244','2','-9'
'730824360145','-6','-9'
'730824510145','2','-9'
'730826200248','2','-9'
'730835270149','2','-9'
'730835420140','2','-9'
'730836060148','1','-9'
'730836100244','2','-9'
'730841050149','1','-9'
'730841260145','2','-9'
'730841610140','1','2'
'730842540141','2','-9'
'730842870241','-6','-9'
'730846890142','2','-9'
'730847150244','2','-9'
'730848480142','1','-9'
'730848890142','2','-9'
'730848970142','-6','-9'
'730849900146','1','-9'
'730850850146','1','-9'
'730852270142','1','-9'
'730853870145','1','2'
'730853950145','1','-9'
