control,ownhere,JWNHER
'730933640142','2','-9'
'730933870146','-6','-9'
'730937050141','2','-9'
'730937830140','2','2'
'730937910140','-6','-9'
'730938080143','-6','-9'
'730939920148','-6','-9'
'730941730146','-6','-9'
'730944460145','1','-9'
'730944870145','2','-9'
'730946710140','2','-9'
'730947530142','-6','-9'
'730947610142','2','-9'
'730953130146','-6','-9'
'730953390146','-6','-9'
'730954410144','-6','-9'
'730956120141','2','-9'
'730957350143','1','-9'
'730962680348','2','-9'
'730963160142','2','-9'
'730963240142','2','-9'
'730963320142','2','-9'
'730965790146','1','-9'
'730966280144','2','-9'
'730967040140','-6','-9'
'730976250146','1','-9'
'730976330146','1','-9'
'730982150144','1','-9'
'730982150441','1','-9'
'730988490143','1','2'
'730991250241','-6','-9'
'730992620344','-6','-9'
'730994040148','-6','-9'
'730996330141','-6','-9'
'730997420141','2','-9'
'730997680447','2','-9'
'730997830141','2','-9'
'731003110142','1','-9'
'731005310147','2','-9'
'731013330149','2','-9'
'731013730249','2','-9'
'731028480140','2','2'
'731028490144','-6','-9'
'731028720144','-6','-9'
'731053240146','2','-9'
'731056360149','2','-9'
'731072180140','-6','-9'
'731077220146','1','-9'
'731077700246','2','2'
'731086760144','-6','-9'
'731094730143','2','-9'
'731094810143','-6','-9'
'731097690145','-6','-9'
'731102790144','-6','-9'
'731103040141','2','-9'
'731107950146','1','-9'
'731113130143','2','-9'
'731118430146','2','-9'
'731119180145','1','-9'
'731119260145','1','-9'
'731120770145','2','-9'
'731126350149','2','-9'
'731126750249','2','-9'
'731126830140','1','-9'
'731129460449','-6','-9'
'731130130149','2','-9'
'731135890342','2','-9'
'731141280140','2','-9'
'731141690140','2','-9'
'731144060145','2','2'
'731152440147','2','2'
'731155580148','2','-9'
'731158420146','2','-9'
'731158750146','-6','-9'
'731164900145','2','-9'
'731168770146','1','-9'
'731170640147','-6','-9'
'731173950143','2','2'
'731174260148','-6','-9'
'731174340148','-6','-9'
'731192370145','2','-9'
'731196730149','2','-9'
'731196990149','1','-9'
'731204170142','2','-9'
'731204330142','2','-9'
'731204660142','-6','-9'
'731206440143','1','-9'
'731218510142','2','-9'
'731218610149','-6','-9'
'731219160148','-6','-9'
'731225300146','-6','-9'
'731229460145','-6','-9'
'731229950145','2','-9'
'731242600142','-6','-9'
'731243030141','-6','-9'
'731243410149','2','-9'
'731251130142','2','-9'
'731251210142','2','2'
'731251540142','2','-9'
'731264350143','-6','-9'
'731264500143','-6','-9'
'731269850143','2','-9'
'731269930143','1','-9'
'731273940544','1','-9'
'731281940148','2','-9'
'731281940445','1','-9'
'731284470141','1','-9'
'731295970149','-6','-9'
'731299160146','2','-9'
'731299240146','2','-9'
'731299320146','2','-9'
'731299570146','1','-9'
'731302400149','2','-9'
'731303020246','1','-9'
'731303480145','-6','-9'
'731303970145','-6','-9'
'731306810149','-6','-9'
'731309220242','-6','-9'
'731311300146','-6','-9'
'731312330241','2','-9'
'731313550149','-6','-9'
'731321230148','2','-9'
'731321310148','-6','-9'
'731321450143','2','-9'
'731321560148','1','-9'
'731321640148','-6','-9'
'731335420344','2','-9'
'731339300149','-6','-9'
'731339630149','2','-9'
'731339960140','-6','-9'
'731354050148','-6','-9'
'731356300149','2','-9'
'731363810148','-6','-9'
'731365100149','2','-9'
'731365280149','-6','-9'
'731365320148','-6','-9'
'731365510149','2','2'
'731379490147','2','-9'
'731380840149','-6','-9'
'731381160146','-6','-9'
'731382900142','-6','-9'
'731383460647','-6','-9'
'731383540141','-6','-9'
'731386140140','2','-9'
'731389040146','1','-9'
'731390550142','1','-9'
'731393160145','-6','-9'
'731398090147','-6','-9'
'731407810148','-6','-9'
'731411470147','-6','-9'
'731411700147','1','-9'
'731421060142','2','-9'
'731421190147','1','-9'
'731422220245','2','-9'
'731422700345','1','-9'
'731424840242','2','-9'
'731425630143','-6','-9'
'731431840143','2','-9'
'731437390142','-6','-9'
'731438420143','2','2'
'731451760141','-6','-9'
'731459170141','2','-9'
'731468820143','-6','-9'
'731475160144','-6','-9'
'731475240144','-6','-9'
'731478360144','-6','-9'
'731482690143','2','-9'
'731492460148','-6','-9'
'731494060146','2','2'
'731502710146','2','-9'
'731502890146','1','-9'
'731512250141','1','-9'
'731517100142','-6','-9'
'731518290146','1','-9'
'731529050145','-6','-9'
'731530720148','-6','-9'
'731532230144','2','2'
'731532560144','2','-9'
'731558930148','2','-9'
'731575420145','-6','-9'
'731579260142','-6','-9'
'731583130246','-6','-9'
'731589170148','1','2'
'731589250148','2','-9'
'731589660148','-6','-9'
'731591240143','-6','-9'
'731591270148','2','-9'
'731591320143','2','-9'
'731591650143','1','-9'
'731597550147','2','-9'
'731607040143','-6','-9'
'731608150144','2','-9'
'731617000146','2','-9'
'731617580246','-6','-9'
'731619020249','1','-9'
'731621330148','2','-9'
'731621580148','-6','-9'
'731635120149','2','-9'
'731638600147','2','-9'
'731641270142','-6','-9'
'731641500142','1','-9'
'731641680142','1','2'
'731649660145','2','2'
'731650890145','-6','-9'
'731657180140','2','-9'
'731659620145','1','-9'
'731671800142','1','-9'
'731680080141','2','-9'
'731685480141','-6','-9'
'731697490144','2','-9'
'731697720144','2','-9'
'731698160144','2','-9'
'731700430143','2','-9'
'731717270144','-6','-9'
'731717500144','1','-9'
'731730200147','2','-9'
'731742510148','-6','-9'
'731742690148','2','-9'
'731749160143','1','-9'
'731749320143','2','-9'
'731756230148','-6','-9'
'731756310148','1','-9'
'731763170147','1','-9'
'731763330147','2','-9'
'731780290147','1','-9'
'731790040144','-6','-9'
'731799280141','2','-9'
'731800480149','1','-9'
'731800890149','2','-9'
'731809550141','2','-9'
'731809730142','1','-9'
'731809990142','2','-9'
'731822390141','1','2'
'731822620141','2','-9'
'731824820140','-6','-9'
'731824820249','-6','-9'
'731834410141','1','-9'
'731846170148','2','2'
'731846250148','2','-9'
'731846330148','2','-9'
'731856260248','1','-9'
'731857300142','2','-9'
'731857550142','2','-9'
'731858420245','1','-9'
'731865230148','2','-9'
'731865310148','2','-9'
'731865560148','2','-9'
'731872180141','1','-9'
'731872340141','1','-9'
'731881400149','-6','-9'
'731882430143','1','-9'
'731884070148','2','-9'
'731888180146','1','-9'
'731888340146','-6','-9'
'731889790148','2','-9'
'731890360142','1','2'
'731890690142','-6','-9'
'731890840141','2','-9'
'731896180144','1','-9'
'731901040146','1','-9'
'731907080141','2','-9'
'731913350148','-6','-9'
'731918150146','1','-9'
'731926210147','1','-9'
'731926390147','2','-9'
'731941830143','2','-9'
'731941910143','2','-9'
'731944790146','-6','-9'
'731944870146','-6','-9'
'731951020143','-6','-9'
'731953230143','-6','-9'
'731953890243','2','-9'
'731963370149','2','-9'
'731963930140','1','-9'
'731985260147','2','-9'
'731985510142','1','-9'
'731987090145','1','-9'
'731988260149','2','-9'
'731988590149','2','-9'
'731992320149','-6','-9'
'731996500247','-6','-9'
'731998540147','2','-9'
'732005170144','-6','-9'
'732029440146','2','-9'
'732037430140','2','-9'
'732037430249','1','-9'
'732037510149','2','-9'
'732044690145','2','-9'
'732051060144','2','-9'
'732094680149','1','-9'
'732094750140','-6','-9'
'732125510248','2','-9'
'732126520146','2','-9'
'732129890149','1','2'
'732141050146','2','-9'
'732141490145','1','-9'
'732155500145','2','-9'
'732155680145','-6','-9'
'732168950143','2','2'
'732169670346','2','-9'
'732169820149','-6','-9'
'732173310149','1','2'
'732192130142','1','2'
'732192390142','1','-9'
'732204020148','-6','-9'
'732204350248','-6','-9'
'732206460140','-6','-9'
'732206540149','1','2'
'732229480142','1','-9'
'732229970142','2','-9'
'732243430146','-6','-9'
'732243690343','2','-9'
'732250080141','-6','-9'
'732250230241','2','-9'
'732261070143','2','-9'
'732269460140','2','-9'
'732269790140','1','-9'
'732282760247','1','-9'
'732294950143','2','2'
'732295400146','1','-9'
'732302750146','2','-9'
'732302910146','2','-9'
'732306420146','-6','-9'
'732306750146','1','-9'
'732313320146','-6','-9'
'732319750146','-6','-9'
'732321170145','-6','-9'
'732321250145','1','-9'
'732321300149','2','-9'
'732321330145','2','-9'
'732339160146','1','-9'
'732341200149','1','-9'
'732365120146','1','-9'
'732375390241','1','-9'
'732382510148','1','-9'
'732401230141','-6','-9'
'732401310141','2','-9'
'732401560141','2','2'
'732410200149','-6','-9'
'732418060142','-6','-9'
'732423820142','2','2'
'732426390141','2','-9'
'732433080149','2','-9'
'732433560140','2','-9'
'732435410144','2','-9'
'732447050143','2','-9'
'732451120147','2','-9'
'732451200147','-6','-9'
'732451380147','2','-9'
'732459020147','-6','-9'
'732468280149','2','-9'
'732468430140','-6','-9'
'732468510149','1','-9'
'732474920149','2','-9'
'732482530140','2','2'
'732493460147','2','-9'
'732493870147','1','2'
'732504200149','1','-9'
'732512020147','2','-9'
'732512270247','-6','-9'
'732512800149','-6','-9'
'732515810145','1','-9'
'732529600146','1','-9'
'732532650148','1','-9'
'732549680142','2','-9'
'732550710145','1','-9'
'732558790145','1','-9'
'732577020144','2','-9'
'732589500145','-6','-9'
'732591520145','2','-9'
'732593230142','1','-9'
'732593310142','1','-9'
'732596830143','2','-9'
'732607390240','2','2'
'732608170141','2','-9'
'732608250141','1','-9'
'732622020144','1','-9'
'732635140146','-6','-9'
'732635550146','2','-9'
'732638130144','2','-9'
'732653800141','2','-9'
'732659310142','2','-9'
'732671670148','1','-9'
'732674340144','-6','-9'
'732674590144','2','-9'
'732698180141','2','-9'
'732730550144','-6','-9'
'732730630144','2','2'
'732749260140','2','-9'
'732749590140','2','-9'
'732755420149','1','-9'
'732755750149','2','-9'
'732755830149','2','-9'
'732756170145','2','-9'
'732756250145','1','-9'
'732756330145','1','-9'
'732756580145','2','-9'
'732757690244','2','-9'
'732763160149','-6','-9'
'732763650149','2','-9'
'732778150148','-6','-9'
'732778230148','-6','-9'
'732778310148','1','-9'
'732800400146','2','-9'
'732800730146','2','-9'
'732800810146','1','-9'
'732809090147','2','2'
'732809350148','1','-9'
'732809500148','1','-9'
'732809680148','1','-9'
'732839440143','1','2'
'732842250244','1','-9'
'732846270145','-6','-9'
'732848220141','2','-9'
'732850150149','1','2'
'732857090148','1','-9'
'732872030147','2','-9'
'732873950142','1','-9'
'732889890145','1','2'
'732895410141','1','-9'
'732896280141','2','-9'
'732896360141','2','-9'
'732898450147','-6','-9'
'732903320148','2','-9'
'732907130143','2','-9'
'732907540143','2','-9'
'732910910149','1','-9'
'732914680148','-6','-9'
'732926150144','1','-9'
'732926310144','1','-9'
'732932760148','2','2'
'732933020145','-6','-9'
'732937160344','1','-9'
'732941290149','1','-9'
'732941600149','-6','-9'
'732944890143','2','-9'
'732953000149','-6','-9'
'732963540146','-6','-9'
'733005350141','2','-9'
'733037610146','1','-9'
'733067450147','-6','-9'
'733067940147','2','-9'
'733089030144','-6','-9'
'733102170147','-6','-9'
'733102250147','1','-9'
'733107170149','1','-9'
'733107250149','2','2'
'733107330149','-6','-9'
'733107660149','-6','-9'
'733107810140','2','-9'
'733168970140','-6','-9'
'733169760146','1','2'
'733169840146','-6','-9'
'733173660146','2','-9'
'733192310248','1','-9'
'733196490147','2','-9'
'733239880147','2','-9'
'733239960147','1','-9'
'733251000145','2','-9'
'733258250141','-6','-9'
'733261090140','-6','-9'
'733282050341','1','-9'
'733282120144','-6','-9'
'733294150149','2','-9'
'733294890140','-6','-9'
'733295830143','2','-9'
'733295910143','2','-9'
'733299360140','1','2'
'733306040240','2','-9'
'733306770143','1','-9'
'733306850143','2','2'
'733319770143','2','-9'
'733321160146','2','-9'
'733321270142','1','-9'
'733321350142','1','-9'
'733321680142','1','-9'
'733358460147','1','-9'
'733382610145','2','-9'
'733410550146','-6','-9'
'733424220245','2','-9'
'733424220542','2','-9'
'733424220948','2','-9'
'733430990147','-6','-9'
'733431220146','2','-9'
'733431220443','2','-9'
'733431220740','2','-9'
'733431220849','2','-9'
'733431550146','-6','-9'
'733435760141','1','-9'
'733468610146','2','-9'
'733474860146','1','2'
'733477050143','1','-9'
'733477050440','1','-9'
'733493480144','-6','-9'
'733493710144','1','2'
'733493970144','-6','-9'
'733497960147','-6','-9'
'733502270149','1','-9'
'733502500149','1','-9'
'733512040144','1','-9'
'733517070145','1','-9'
'733548980142','-6','-9'
'733549370248','2','-9'
'733558890142','2','-9'
'733591130142','2','-9'
'733591620142','1','-9'
'733608270247','-6','-9'
'733622040141','2','-9'
'733635650143','2','-9'
'733638150141','2','-9'
'733638230141','2','-9'
'733641060145','1','-9'
'733650500148','2','-9'
'733659000148','2','-9'
'733664910149','2','-9'
'733667210148','2','-9'
'733671100145','2','-9'
'733698030147','1','-9'
'733730240141','-6','-9'
'733730320141','-6','-9'
'733730570141','-6','-9'
'733743220344','2','-9'
'733743220641','2','-9'
'733778170145','2','2'
'733809110145','1','-9'
'733809370145','-6','-9'
'733818080142','-6','-9'
'733839390149','1','-9'
'733839540149','2','2'
'733848110142','2','2'
'733848370142','2','-9'
'733848770242','1','2'
'733849630146','1','-9'
'733853270145','2','-9'
'733872200244','2','2'
'733873560148','-6','-9'
'733889400142','-6','-9'
'733889730142','1','2'
'733914520145','2','-9'
'733914600145','-6','-9'
'733926020148','2','2'
'733929830146','1','-9'
'733929910146','1','2'
'733932050242','1','-9'
'733934940149','1','-9'
'733939570148','2','-9'
'733941390146','2','-9'
'733944400140','1','-9'
'733963150143','-6','-9'
'733963230143','1','2'
'733970310143','-6','-9'
'734029560149','2','-9'
'734029640149','1','-9'
'734029710140','2','-9'
'734037220143','1','-9'
'734067470144','-6','-9'
'734089120241','1','2'
'734092420145','2','-9'
'734107270146','-6','-9'
'734107350146','-6','-9'
'734107680146','2','-9'
'734129830143','1','-9'
'734169120340','1','-9'
'734196820144','-6','-9'
'734250750147','1','-9'
'734282140141','1','-9'
'734294330146','2','-9'
'734306130149','1','-9'
'734306870140','-6','-9'
'734319130149','2','2'
'734319790140','1','-9'
'734358710144','1','-9'
'734389810149','1','-9'
'734410160143','1','-9'
'734423200145','-6','-9'
'734434160148','-6','-9'
'734435200147','1','2'
'734459060141','2','2'
'734468220143','1','-9'
'734474470143','1','-9'
'734494750149','2','2'
'734494910149','1','-9'
'734497980144','1','-9'
'734515290148','2','-9'
'734515370148','2','2'
'734532100142','2','2'
'734536910147','-6','-9'
'734548340148','2','2'
'734549060145','2','-9'
'734579070142','1','2'
'734650110145','-6','-9'
'734650290145','-6','-9'
'734671120142','1','-9'
'734671200142','-6','-9'
'734687440149','2','2'
'734755870143','-6','-9'
'734778270142','2','-9'
'734778350142','-6','-9'
'734778680142','-6','-9'
'734790330344','2','-9'
'734806000145','2','-9'
'734806330245','2','-9'
'734809130142','2','-9'
'734872070141','1','-9'
'734889680148','2','-9'
'734890650141','-6','-9'
'734910870143','-6','-9'
'734910950143','-6','-9'
'734914620142','2','-9'
'734934700146','2','-9'
'734941640143','-6','-9'
'734944350146','-6','-9'
'734944680146','1','-9'
'734963330140','-6','-9'
'735045830148','2','-9'
'735107050240','-6','-9'
'735107450143','2','-9'
'735261040143','2','-9'
'735282170147','-6','-9'
'735282330147','-6','-9'
'735294840143','-6','-9'
'735295880146','2','-9'
'735306570343','2','2'
'735306980146','1','-9'
'735319490146','1','2'
'735319720146','1','-9'
'735319980146','2','2'
'735321110149','-6','-9'
'735321630145','-6','-9'
'735321930140','1','2'
'735383050147','1','-9'
'735433050149','2','2'
'735468810140','2','-9'
'735468810249','2','2'
'735474810149','2','-9'
'735477000146','2','-9'
'735512790149','2','2'
'735548850145','2','-9'
'735548930145','1','-9'
'735558760145','2','2'
'735558840145','2','-9'
'735577090144','2','-9'
'735589280141','-6','-9'
'735622090144','2','-9'
'735622570244','1','-9'
'735635520146','1','-9'
